Mean,Top1,Top5,Top10,Pos
2.0074,79.2899,95.858,97.3373,531.0
1.0029,99.9267,100.0,100.0,532.0
1.1385,95.5539,98.9067,100.0,533.0
1.0487,96.7297,99.9031,100.0,534.0
1.5046,57.0264,100.0,100.0,535.0
1.4457,88.693,98.6811,99.1367,536.0
1.404,63.1705,99.9282,100.0,537.0
1.9825,81.2662,93.6831,97.4678,538.0
1.984,64.9928,95.6002,97.7284,539.0
1.1376,94.5952,99.619,99.8095,540.0
1.0482,99.1489,99.5745,99.7163,541.0
1.8903,87.037,96.1895,97.9345,542.0
1.0014,99.8586,100.0,100.0,543.0
1.3701,86.0876,99.5056,100.0,544.0
1.3218,95.0259,97.5483,98.8213,545.0
1.0223,98.0516,99.9296,100.0,546.0
2.2778,71.73,94.1632,96.4838,547.0
1.0095,99.6048,100.0,100.0,548.0
1.0056,99.6528,100.0,100.0,549.0
1.0518,98.6878,99.4475,100.0,550.0
1.0055,99.5192,100.0,100.0,551.0
1.0717,98.4475,99.4521,99.589,552.0
1.5928,85.0202,97.6811,98.9271,553.0
1.0161,99.2627,100.0,100.0,554.0
1.0,100.0,100.0,100.0,555.0
1.1594,94.2468,99.1217,99.8024,556.0
1.0586,97.9221,99.6282,100.0,557.0
1.0026,99.7386,100.0,100.0,558.0
1.0,100.0,100.0,100.0,559.0
1.43,87.3481,97.5152,98.9692,560.0
1.0,100.0,100.0,100.0,561.0
1.0,100.0,100.0,100.0,562.0
1.0026,99.8299,100.0,100.0,563.0
1.0716,96.2611,99.8733,100.0,564.0
1.0076,99.6198,100.0,100.0,565.0
1.0225,99.4613,99.8416,100.0,566.0
1.3105,90.4261,98.7597,99.836,567.0
1.0061,99.3895,100.0,100.0,568.0
1.542,83.7591,97.6277,99.0876,569.0
1.0085,99.757,99.8785,100.0,570.0
1.1291,93.596,99.6364,99.8182,571.0
1.0901,98.2467,99.1536,99.8186,572.0
1.0,100.0,100.0,100.0,573.0
1.0233,98.445,100.0,100.0,574.0
1.9186,83.2838,95.0753,97.394,575.0
1.003,99.9408,99.9408,100.0,576.0
1.0241,98.9424,99.765,100.0,577.0
3.0574,73.8909,93.6985,95.5634,578.0
1.0198,99.1851,99.9418,99.9418,579.0
1.0576,97.7326,99.7674,99.8837,580.0
1.7448,89.593,95.6395,97.907,581.0
1.09,96.4424,99.536,99.768,582.0
1.3276,88.7997,98.1843,99.5986,583.0
1.0,100.0,100.0,100.0,584.0
1.1798,86.183,99.7188,99.9438,585.0
1.0022,99.7758,100.0,100.0,586.0
1.5339,86.0398,97.0331,98.9769,587.0
1.0015,99.9259,100.0,100.0,588.0
1.0017,99.8341,100.0,100.0,589.0
1.0033,99.7795,100.0,100.0,590.0
1.3873,65.6852,99.3184,100.0,591.0
1.0949,96.1069,99.6771,100.0,592.0
1.0,100.0,100.0,100.0,593.0
1.0806,95.9184,99.6778,99.9463,594.0
1.0,100.0,100.0,100.0,595.0
1.0,100.0,100.0,100.0,596.0
1.676,81.2987,97.1338,98.7261,597.0
1.0,100.0,100.0,100.0,598.0
1.0264,97.9888,99.965,100.0,599.0
