Mean,Top1,Top5,Top10,Pos
1.1487,96.4052,99.1013,99.8366,510.0
1.4383,84.0639,97.7273,98.7013,511.0
1.8827,37.5135,99.5146,99.9191,512.0
1.2056,89.168,99.3787,99.7569,513.0
1.008,99.3631,100.0,100.0,514.0
1.4714,88.0688,96.164,98.9418,515.0
2.192,32.4176,97.7499,99.6337,516.0
1.0469,97.8906,99.6094,99.9219,517.0
1.4133,59.1331,100.0,100.0,518.0
1.1471,95.9619,98.9198,99.8457,519.0
2.9869,64.6154,90.8462,96.0,520.0
4.1979,55.9598,81.5789,91.3313,521.0
1.0338,97.8495,99.8848,99.9616,522.0
2.948,47.7157,86.4753,94.4148,523.0
1.5331,58.0931,99.3424,99.6965,524.0
1.4165,87.1017,97.9514,98.8619,525.0
1.0909,94.697,100.0,100.0,526.0
1.074,95.758,99.6486,99.8494,527.0
1.1554,84.4595,100.0,100.0,528.0
1.0,100.0,100.0,100.0,529.0
1.4795,75.3457,98.5802,99.4938,530.0
1.1099,98.5251,98.9676,99.4838,531.0
1.1305,94.2232,99.5821,99.8033,532.0
5.1663,20.3048,74.3781,91.6544,533.0
1.0828,97.3284,99.3137,99.951,534.0
1.0051,99.6361,100.0,100.0,535.0
1.0,100.0,100.0,100.0,536.0
2.3728,70.6764,90.5389,96.7887,537.0
1.0072,99.7114,100.0,100.0,538.0
1.127,87.3027,100.0,100.0,539.0
1.0544,97.4055,99.6891,99.9283,540.0
2.7288,30.3682,94.4046,98.3501,541.0
2.827,67.0887,91.0849,94.9714,542.0
1.5027,63.9835,99.279,99.5981,543.0
1.0154,98.9247,100.0,100.0,544.0
3.7276,19.7152,89.7128,94.9153,545.0
1.4833,51.8106,100.0,100.0,546.0
1.0128,98.909,100.0,100.0,547.0
1.2015,86.3278,99.8607,100.0,548.0
2.096,35.9303,99.85,100.0,549.0
1.0,100.0,100.0,100.0,550.0
1.5783,75.9589,98.1621,100.0,551.0
1.0252,98.9116,99.8639,100.0,552.0
1.1161,97.0295,98.9796,99.8413,553.0
1.4956,51.3946,99.9093,100.0,554.0
1.0014,99.8641,100.0,100.0,555.0
1.648,72.682,97.2976,98.8128,556.0
2.3468,43.8791,92.1809,99.4677,557.0
1.6497,45.7718,99.9329,100.0,558.0
2.4404,54.2787,93.0108,97.4462,559.0
1.0511,95.4907,99.9337,100.0,560.0
1.0013,99.8682,100.0,100.0,561.0
3.973,28.1455,87.986,92.5732,562.0
2.0286,33.2251,99.5779,99.9351,563.0
1.2092,89.1408,99.5682,99.633,564.0
1.2995,77.6423,99.2298,99.8716,565.0
3.0151,55.8662,89.9386,96.51,566.0
1.0,100.0,100.0,100.0,567.0
1.3124,88.9727,98.4067,99.6017,568.0
1.0,100.0,100.0,100.0,569.0
1.1473,91.9045,99.6898,99.8759,570.0
3.2771,22.3267,86.6496,99.1745,571.0
1.004,99.8451,100.0,100.0,572.0
1.5429,63.0337,99.6511,99.8974,573.0
1.016,98.5855,100.0,100.0,574.0
1.0006,99.9389,100.0,100.0,575.0
2.1271,41.3411,96.4794,98.84,576.0
1.5961,49.642,99.1647,99.8807,577.0
1.3335,89.9726,96.886,100.0,578.0
1.0346,98.6502,99.8239,99.9413,579.0
2.5643,71.6471,88.6863,96.6863,580.0
2.9828,60.4157,88.5031,93.9227,581.0
1.0035,99.8839,100.0,100.0,582.0
1.5035,49.8844,100.0,100.0,583.0
1.0029,99.8274,100.0,100.0,584.0
1.8392,39.2374,99.7726,100.0,585.0
3.563,29.1905,85.4143,95.9336,586.0
1.1078,89.5573,100.0,100.0,587.0
1.6336,51.515,98.4945,99.6018,588.0
1.7212,42.8894,99.8871,100.0,589.0
1.0006,99.9437,100.0,100.0,590.0
1.0,100.0,100.0,100.0,591.0
2.2822,46.3107,95.1428,98.5354,592.0
4.2953,66.1154,85.1036,90.8713,593.0
1.0,100.0,100.0,100.0,594.0
1.5815,54.0612,99.1016,99.7983,595.0
1.435,78.4699,99.071,99.9454,596.0
2.0184,54.0399,96.1866,98.6051,597.0
1.0,100.0,100.0,100.0,598.0
2.3986,27.9501,99.5722,100.0,599.0
1.0112,99.4925,100.0,100.0,600.0
