Mean,Top1,Top5,Top10,Pos
3.318,38.2883,87.6351,97.3999,526.0
1.0594,95.6533,99.9503,100.0,527.0
1.4926,50.744,100.0,100.0,528.0
1.5111,85.3858,96.8101,98.2196,529.0
1.4554,77.5271,99.285,99.9507,530.0
1.2093,86.5441,99.7059,100.0,531.0
1.0643,98.2456,99.4152,99.8538,532.0
2.3906,43.4915,91.3747,99.854,533.0
2.1806,74.7304,94.0546,97.4055,534.0
1.0569,97.206,99.6599,100.0,535.0
1.0,100.0,100.0,100.0,536.0
1.1975,91.3994,99.4898,99.7085,537.0
1.0171,99.4203,99.8551,100.0,538.0
2.3958,35.7143,97.1574,98.7609,539.0
1.8871,38.5552,100.0,100.0,540.0
1.6436,46.3203,100.0,100.0,541.0
1.7761,71.5466,98.0812,99.342,542.0
1.5078,51.1159,99.7863,99.9644,543.0
2.1591,72.0611,93.2268,96.9377,544.0
1.0071,99.5757,100.0,100.0,545.0
1.1068,96.6761,99.0099,99.8586,546.0
3.2003,36.7236,91.9393,95.3295,547.0
2.4068,53.4203,94.4758,97.1439,548.0
1.1427,85.7341,100.0,100.0,549.0
1.0207,98.849,100.0,100.0,550.0
1.0479,95.9589,99.863,100.0,551.0
1.3549,88.3107,98.3333,99.5238,552.0
1.0027,99.7283,100.0,100.0,553.0
1.0312,98.4848,99.8643,100.0,554.0
1.0526,98.0952,99.6825,99.8639,555.0
1.5702,71.2326,97.9982,99.3477,556.0
1.0,100.0,100.0,100.0,557.0
2.0608,33.0392,99.4444,99.7386,558.0
1.0,100.0,100.0,100.0,559.0
1.0,100.0,100.0,100.0,560.0
1.0,100.0,100.0,100.0,561.0
1.1593,92.5127,99.302,99.8096,562.0
1.0272,98.7975,99.8734,100.0,563.0
3.0693,55.2176,90.1141,94.0008,564.0
2.9629,62.3899,91.0797,94.696,565.0
2.688,55.995,94.3387,96.7123,566.0
1.5242,61.9785,100.0,100.0,567.0
1.58,52.8083,99.2674,99.6337,568.0
3.2657,22.7587,86.295,99.0659,569.0
1.0097,99.0303,100.0,100.0,570.0
1.0079,99.8791,99.8791,100.0,571.0
1.7177,42.9281,100.0,100.0,572.0
1.1052,94.474,99.6454,99.8818,573.0
1.3253,77.3557,98.989,99.7841,574.0
3.3953,29.5553,87.7804,96.7729,575.0
1.0957,90.7818,100.0,100.0,576.0
2.439,80.6721,91.8415,96.2121,577.0
1.0006,99.9419,100.0,100.0,578.0
1.8724,38.4224,99.3922,100.0,579.0
1.3101,89.5785,97.3705,100.0,580.0
1.0,100.0,100.0,100.0,581.0
1.0,100.0,100.0,100.0,582.0
1.0101,99.4947,100.0,100.0,583.0
